開催日,大会名,店名,開催都道府県,大会カテゴリ,順位,獲得CSP,プレイヤーID,プレイヤー名,デッキ名,大会ID,詳細URL,元テキスト,取得日時
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,1,100,0000000028,選手28,リザードンex,700089,,"1 位	100pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,2,75,0000000032,選手32,タケルライコex,700089,,"2 位	75pt	選手32
プレイヤーID：0000000032",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,3,50,0000000040,選手40,リザードンex,700089,,"3 位	50pt	選手40
プレイヤーID：0000000040",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,4,50,0000000043,選手43,タケルライコex,700089,,"4 位	50pt	選手43
プレイヤーID：0000000043",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,5,25,0000000047,選手47,サーナイトex,700089,,"5 位	25pt	選手47
プレイヤーID：0000000047",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,6,25,0000000048,選手48,リザードンex,700089,,"6 位	25pt	選手48
プレイヤーID：0000000048",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,7,25,0000000049,選手49,タケルライコex,700089,,"7 位	25pt	選手49
プレイヤーID：0000000049",2026-07-29T00:00:00Z
2025-10-12,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード愛知店,愛知県,オープン,8,25,0000000051,選手51,タケルライコex,700089,,"8 位	25pt	選手51
プレイヤーID：0000000051",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,1,100,0000000021,選手21,タケルライコex,700090,,"1 位	100pt	選手21
プレイヤーID：0000000021",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,2,75,0000000023,選手23,ドラパルトex,700090,,"2 位	75pt	選手23
プレイヤーID：0000000023",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,3,50,0000000025,選手25,サーナイトex,700090,,"3 位	50pt	選手25
プレイヤーID：0000000025",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,4,50,0000000027,選手27,タケルライコex,700090,,"4 位	50pt	選手27
プレイヤーID：0000000027",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,5,25,0000000036,選手36,ドラパルトex,700090,,"5 位	25pt	選手36
プレイヤーID：0000000036",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,6,25,0000000041,選手41,リザードンex,700090,,"6 位	25pt	選手41
プレイヤーID：0000000041",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,7,25,0000000044,選手44,ドラパルトex,700090,,"7 位	25pt	選手44
プレイヤーID：0000000044",2026-07-29T00:00:00Z
2026-03-12,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード愛知店,愛知県,オープン,8,25,0000000048,選手48,サーナイトex,700090,,"8 位	25pt	選手48
プレイヤーID：0000000048",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,1,100,0000000021,選手21,リザードンex,700091,,"1 位	100pt	選手21
プレイヤーID：0000000021",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,2,75,0000000022,選手22,リザードンex,700091,,"2 位	75pt	選手22
プレイヤーID：0000000022",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,3,50,0000000033,選手33,タケルライコex,700091,,"3 位	50pt	選手33
プレイヤーID：0000000033",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,4,50,0000000035,選手35,リザードンex,700091,,"4 位	50pt	選手35
プレイヤーID：0000000035",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,5,25,0000000039,選手39,ドラパルトex,700091,,"5 位	25pt	選手39
プレイヤーID：0000000039",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,6,25,0000000043,選手43,リザードンex,700091,,"6 位	25pt	選手43
プレイヤーID：0000000043",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,7,25,0000000047,選手47,リザードンex,700091,,"7 位	25pt	選手47
プレイヤーID：0000000047",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,8,25,0000000055,選手55,ドラパルトex,700091,,"8 位	25pt	選手55
プレイヤーID：0000000055",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,1,100,0000000021,選手21,サーナイトex,700092,,"1 位	100pt	選手21
プレイヤーID：0000000021",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,2,75,0000000022,選手22,サーナイトex,700092,,"2 位	75pt	選手22
プレイヤーID：0000000022",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,3,50,0000000030,選手30,タケルライコex,700092,,"3 位	50pt	選手30
プレイヤーID：0000000030",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,4,50,0000000038,選手38,ドラパルトex,700092,,"4 位	50pt	選手38
プレイヤーID：0000000038",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,5,25,0000000041,選手41,サーナイトex,700092,,"5 位	25pt	選手41
プレイヤーID：0000000041",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,6,25,0000000044,選手44,ドラパルトex,700092,,"6 位	25pt	選手44
プレイヤーID：0000000044",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,7,25,0000000047,選手47,ドラパルトex,700092,,"7 位	25pt	選手47
プレイヤーID：0000000047",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ名古屋店,愛知県,オープン,8,25,0000000050,選手50,サーナイトex,700092,,"8 位	25pt	選手50
プレイヤーID：0000000050",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,1,100,0000000025,選手25,ドラパルトex,700093,,"1 位	100pt	選手25
プレイヤーID：0000000025",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,2,75,0000000030,選手30,タケルライコex,700093,,"2 位	75pt	選手30
プレイヤーID：0000000030",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,3,50,0000000032,選手32,サーナイトex,700093,,"3 位	50pt	選手32
プレイヤーID：0000000032",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,4,50,0000000038,選手38,サーナイトex,700093,,"4 位	50pt	選手38
プレイヤーID：0000000038",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,5,25,0000000042,選手42,リザードンex,700093,,"5 位	25pt	選手42
プレイヤーID：0000000042",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,6,25,0000000046,選手46,サーナイトex,700093,,"6 位	25pt	選手46
プレイヤーID：0000000046",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,7,25,0000000050,選手50,ドラパルトex,700093,,"7 位	25pt	選手50
プレイヤーID：0000000050",2026-07-29T00:00:00Z
2025-10-13,シティリーグ2026 シーズン1 オープンリーグ,サンプルカード福岡店,福岡県,オープン,8,25,0000000057,選手57,サーナイトex,700093,,"8 位	25pt	選手57
プレイヤーID：0000000057",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,1,100,0000000023,選手23,ドラパルトex,700094,,"1 位	100pt	選手23
プレイヤーID：0000000023",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,2,75,0000000024,選手24,タケルライコex,700094,,"2 位	75pt	選手24
プレイヤーID：0000000024",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,3,50,0000000026,選手26,サーナイトex,700094,,"3 位	50pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,4,50,0000000028,選手28,タケルライコex,700094,,"4 位	50pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,5,25,0000000029,選手29,リザードンex,700094,,"5 位	25pt	選手29
プレイヤーID：0000000029",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,6,25,0000000032,選手32,タケルライコex,700094,,"6 位	25pt	選手32
プレイヤーID：0000000032",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,7,25,0000000041,選手41,リザードンex,700094,,"7 位	25pt	選手41
プレイヤーID：0000000041",2026-07-29T00:00:00Z
2026-03-13,シティリーグ2026 シーズン3 オープンリーグ,サンプルカード福岡店,福岡県,オープン,8,25,0000000045,選手45,タケルライコex,700094,,"8 位	25pt	選手45
プレイヤーID：0000000045",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,1,100,0000000026,選手26,ドラパルトex,700095,,"1 位	100pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,2,75,0000000028,選手28,サーナイトex,700095,,"2 位	75pt	選手28
プレイヤーID：0000000028",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,3,50,0000000031,選手31,タケルライコex,700095,,"3 位	50pt	選手31
プレイヤーID：0000000031",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,4,50,0000000035,選手35,ドラパルトex,700095,,"4 位	50pt	選手35
プレイヤーID：0000000035",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,5,25,0000000039,選手39,タケルライコex,700095,,"5 位	25pt	選手39
プレイヤーID：0000000039",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,6,25,0000000041,選手41,サーナイトex,700095,,"6 位	25pt	選手41
プレイヤーID：0000000041",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,7,25,0000000045,選手45,タケルライコex,700095,,"7 位	25pt	選手45
プレイヤーID：0000000045",2026-07-29T00:00:00Z
2025-10-14,シティリーグ2026 シーズン1 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,8,25,0000000050,選手50,ドラパルトex,700095,,"8 位	25pt	選手50
プレイヤーID：0000000050",2026-07-29T00:00:00Z
2026-03-14,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,1,100,0000000021,選手21,ドラパルトex,700096,,"1 位	100pt	選手21
プレイヤーID：0000000021",2026-07-29T00:00:00Z
2026-03-14,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,2,75,0000000025,選手25,リザードンex,700096,,"2 位	75pt	選手25
プレイヤーID：0000000025",2026-07-29T00:00:00Z
2026-03-14,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,3,50,0000000026,選手26,サーナイトex,700096,,"3 位	50pt	選手26
プレイヤーID：0000000026",2026-07-29T00:00:00Z
2026-03-14,シティリーグ2026 シーズン3 オープンリーグ,サンプルトレカ博多店,福岡県,オープン,4,50,0000000030,選手30,リザードンex,700096,,"4 位	50pt	選手30
プレイヤーID：0000000030",2026-07-29T00:00:00Z
